ocd_id,role,office_position,partisan_election,occupation_method,term_length
ocd-division/country:us/state:or/county:deschutes,County Commissioner,Position 1,Partisan,Election,4
ocd-division/country:us/state:or/county:deschutes,County Commissioner,Position 2,Partisan,Election,4
ocd-division/country:us/state:or/county:deschutes,County Commissioner,Position 3,Partisan,Election,4
ocd-division/country:us/state:or/county:deschutes,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:deschutes,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:deschutes,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:deschutes,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:deschutes/justice_court:deschutes,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:douglas,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:douglas/justice_court:reedsport,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:douglas/justice_court:south_douglas,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:gilliam,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Commissioner,Position 2,Partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Judge,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:gilliam,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:gilliam/justice_court:gilliam,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:grant,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Judge,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:grant,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:grant/justice_court:grant,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:harney,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Judge,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:harney,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:harney,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river,County Assessor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:hood_river,County Chair,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river,County Clerk,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:hood_river,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:hood_river,County Treasurer,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:hood_river,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river/council_district:district_1,County Commissioner,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river/council_district:district_2,County Commissioner,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river/council_district:district_3,County Commissioner,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river/council_district:district_4,County Commissioner,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:hood_river/justice_court:hood_river,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:jackson,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Commissioner,Position 1,Partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Commissioner,Position 2,Partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Commissioner,Position 3,Partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jackson,County Treasurer,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:jackson,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jackson/justice_court:jackson,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:jefferson,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:jefferson,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:jefferson,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Legal Counsel,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:josephine,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:klamath/justice_court:klamath,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:lake,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lake,County Treasurer,,,Election,1
ocd-division/country:us/state:or/county:lake,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane,County Clerk,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:lane,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:lane,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/council_district:district_1,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/council_district:district_2,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/council_district:district_3,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/council_district:district_4,County Commissioner,Position 4,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/council_district:district_5,County Commissioner,Position 5,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lane/justice_court:lane,Justice of the Peace,,Non-partisan,Election,6
ocd-division/country:us/state:or/county:lincoln,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Clerk,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Commissioner,Position 1,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Commissioner,Position 2,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Commissioner,Position 3,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,County Surveyor,,N/A,Appointment,N/A
ocd-division/country:us/state:or/county:lincoln,County Treasurer,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:lincoln,District Attorney,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Assessor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Clerk,,Non-partisan,Election,1
ocd-division/country:us/state:or/county:linn,County Commissioner,Position 1,Partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Commissioner,Position 2,Partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Commissioner,Position 3,Partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Sheriff,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Surveyor,,Non-partisan,Election,4
ocd-division/country:us/state:or/county:linn,County Treasurer,,Non-partisan,Election,4
