gov_census_pid6,gov_fips_state,gov_fips_county,gov_fips_place,gov_host_county,gov_unit_name,gov_unit_type,gov_function_type,school_district_type,gov_address_street,gov_address_street2,gov_address_city,gov_address_state,gov_address_zip,gov_address_zip4,gov_website,gov_unit_name_alias
133240,41,003,,BENTON,NORTH ALBANY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,2920 SCENIC DR NW,,ALBANY,OR,97321,9827,,North Albany Rural Fire Protection District
133241,41,003,,BENTON,COUNTRY ESTATES ROAD DISTRICT,Special District,HIGHWAYS,,7110 NW VALLEY VIEW DR,,CORVALLIS,OR,97330,9796,,Country Estates Road District
133242,41,003,,BENTON,NORTH F STREET ROAD DISTRICT,Special District,HIGHWAYS,,807 N 12TH ST,,PHILOMATH,OR,97370,9309,,North F Street Road District
133243,41,003,,BENTON,VINEYARD MOUNTAIN SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,6940 NW CARDINAL DR,,CORVALLIS,OR,97330,9527,,Vineyard Mountain Special Road District
133244,41,003,,BENTON,PALESTINE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,712 9TH AVE SW,,ALBANY,OR,97321,2415,,Palestine Rural Fire Protection District
133246,41,003,,BENTON,ADAIR RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,6021 NE MARCUS HARRIS AVE,,ADAIR VILLAGE,OR,97330,9490,,Adair Rural Fire Protection District
139665,41,003,,BENTON,ROSEWOOD ESTATES ROAD DISTRICT,Special District,HIGHWAYS,,2543 NEWGATE DR,,PHILOMATH,OR,97370,9541,,Rosewood Estates Road District
154600,41,003,,BENTON,CORVALLIS RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,544 NW LEWISBURG AVE,,CORVALLIS,OR,97330,9603,http://www.corvallisrfpd.com/,Corvallis Rural Fire Protection District
154601,41,003,,BENTON,PHILOMATH FIRE AND RESCUE,Special District,LOCAL FIRE PROTECTION,,1035 MAIN STREET,PO BOX 247,PHILOMATH,OR,97370,0247,http://www.philomathfire.com,Philomath Fire And Rescue
154602,41,003,,BENTON,BROWNLY MARSHALL ROAD DISTRICT,Special District,HIGHWAYS,,2275 NW RUSSELL PL,,CORVALLIS,OR,97339,9720,,Brownly Marshall Road District
154603,41,003,,BENTON,MARYS RIVER ESTATES ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 644,,PHILOMATH,OR,97370,0644,http://www.marysriver.philomath.or.us,Marys River Estates Road District
154604,41,003,,BENTON,MCDONALD FOREST ESTATES SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,3317 NW TANAGER DR,,CORVALLIS,OR,97330,2731,,Mcdonald Forest Estates Special Road District
154605,41,003,,BENTON,RIDGEWOOD DEVELOPMENT ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 1958,,CORVALLIS,OR,97339,1958,,Ridgewood Development Road District
154606,41,003,,BENTON,WESTWOOD HILLS ROAD DISTRICT,Special District,HIGHWAYS,,910 NW OVERLOOK DRIVE,,CORVALLIS,OR,97330,9545,,Westwood Hills Road District
154607,41,003,,BENTON,ALSEA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 81,,ALSEA,OR,97324,0081,,Alsea Rural Fire Protection District
154608,41,003,,BENTON,HOSKINS KINGS VALLEY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 116,,PHILOMATH,OR,97370,0116,,Hoskins Kings Valley Rural Fire Protection District
154609,41,003,,BENTON,VINEYARD MOUNTAIN PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,1420 NW WORDEN CIR,,CORVALLIS,OR,97330,9505,https://sites.google.com/site/vineyardmountain/,Vineyard Mountain Parks And Recreation District
154610,41,003,,BENTON,ALSEA CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 164,,ALSEA,OR,97324,0164,,Alsea Cemetery Maintenance District
154611,41,003,,BENTON,SUMMIT CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,37676 MARYS RIVER RD,,BLODGETT,OR,97326,9419,,Summit Cemetery Maintenance District
187148,41,003,,BENTON,BENTON COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,136 SW WASHINGTON AVE,SUITE 201,CORVALLIS,OR,97333,4781,http://www.bentonswcd.org,Benton County Soil And Water Conservation District
192858,41,003,,BENTON,OAKWOOD HEIGHTS ROAD DISTRICT,Special District,HIGHWAYS,,8165 NW OXBOW DR,,CORVALLIS,OR,97330,2827,,Oakwood Heights Road District
214727,41,003,,BENTON,GREENBERRY IRRIGATION DISTRICT,Special District,IRRIGATION,,30742 VENELL LN,,CORVALLIS,OR,97333,9218,,Greenberry Irrigation District
214773,41,003,,BENTON,DUMBECK LANE WATER SUPPLY DISTRICT,Special District,WATER SUPPLY UTILITY,,P.O. BOX 802,,ALBANY,OR,97321,0280,,Dumbeck Lane Water Supply District
219971,41,003,,BENTON,BENTON COUNTY LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 964,,CORVALLIS,OR,97339,0964,,Benton County Library District
249972,41,003,,BENTON,ASBAHR PILKINGTON ROAD DISTRICT,Special District,HIGHWAYS,,4070 NE PIN OAK ST,,CORVALLIS,OR,97330,,HTTPS://WWW.CO.BENTON.OR.US/PUBLICWORKS/PAGE/ROAD-DISTRICTS,Asbahr Pilkington Road District
249981,41,003,,BENTON,HIDDEN VALLEY SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,25151 PLEASANT VIEW DR,,PHILOMATH,OR,97370,,HTTPS://WWW.CO.BENTON.OR.US/PUBLICWORKS/PAGE/ROAD-DISTRICTS,Hidden Valley Special Road District
111635,41,005,,CLACKAMAS,COLTON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 71,,COLTON,OR,97017,0071,http://www.coltonfiredistrict.org,Colton Rural Fire Protection District
111638,41,005,,CLACKAMAS,LAKE GROVE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,4550 KRUSE WAY SUITE 360,STE 1,LAKE OSWEGO,OR,97035,4294,,Lake Grove Water District
111639,41,005,,CLACKAMAS,CLACKAMAS COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,221 MOLALLA AVE,SUITE 102,BEAVERCREEK,OR,97004,3072,http://www.conservationdistrict.org,Clackamas County Soil And Water Conservation District
111640,41,005,,CLACKAMAS,BORING WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 66,,BORING,OR,97009,0066,,Boring Water District
133247,41,005,,CLACKAMAS,COLTON WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 171,,COLTON,OR,97017,0171,,Colton Water District
133248,41,005,,CLACKAMAS,ESTACADA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 608,,ESTACADA,OR,97023,0608,http://www.estacadafire.org,Estacada Rural Fire Protection District
133251,41,005,,CLACKAMAS,WILDWOOD ANNEX WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 122,,WELCHES,OR,97067,0122,,Wildwood Annex Water District
133253,41,005,,CLACKAMAS,SLEEPY HOLLOW WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 331,,BRIGHTWOOD,OR,97011,0331,,Sleepy Hollow Water District
133254,41,005,,CLACKAMAS,MOSSY BRAE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 412,,WEST LINN,OR,97068,0412,,Mossy Brae Water District
133256,41,005,,CLACKAMAS,ESTACADA CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 1390,,ESTACADA,OR,97023,1390,,Estacada Cemetery Maintenance District
133257,41,005,,CLACKAMAS,SOUTHWOOD PARK WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 2024,,LAKE OSWEGO,OR,97035,0629,,Southwood Park Water District
139670,41,005,,CLACKAMAS,MOLALLA RIVER IMPROVEMENT DISTRICT,Special District,FLOOD CONTROL,,PO BOX 1124,,CANBY,OR,97013,1124,,Molalla River Improvement District
139671,41,005,,CLACKAMAS,CLACKAMAS COUNTY RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,11300 SE FULLER RD,,MILWAUKIE,OR,97222,1124,http://www.clackamasfire.com,Clackamas County Rural Fire Protection District 1
154614,41,005,,CLACKAMAS,CLACKAMAS RIVER WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 2439,,CLACKAMAS,OR,97015,2439,http://www.crwater.com,Clackamas River Water District
154616,41,005,,CLACKAMAS,GOVERNMENT CAMP SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 25,,GOVERNMENT CAMP,OR,97028,0025,,Government Camp Sanitary District
154620,41,005,,CLACKAMAS,SOUTH FORK WATER BOARD,Special District,WATER SUPPLY UTILITY,,15962 HUNTER AVE,,OREGON CITY,OR,97045,1345,http://www.sfwb.org,South Fork Water Board
154621,41,005,,CLACKAMAS,ALDER CREEK BARLOW WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 542,,SANDY,OR,97055,0542,,Alder Creek Barlow Water District
154623,41,005,,CLACKAMAS,RIVERSIDE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,54901 E KIRKWOOD DR,,SANDY,OR,97055,7705,,Riverside Water District
154627,41,005,,CLACKAMAS,MULINO WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 867,,MULINO,OR,97042,0867,,Mulino Water District
154629,41,005,,CLACKAMAS,RIVERGROVE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,17661 PILKINGTON RD,,LAKE OSWEGO,OR,97035,5360,http://www.rivergrovewater.com,Rivergrove Water District
154631,41,005,,CLACKAMAS,HOODLAND RURAL FIRE PROTECTION DISTRICT 74,Special District,LOCAL FIRE PROTECTION,,69634 E HIGHWAY 26,,WELCHES,OR,97067,9600,http://WWW.HOODLANDFIRE.ORG,Hoodland Rural Fire Protection District 74
154632,41,005,,CLACKAMAS,PALATINE HILL WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 1193,,LAKE OSWEGO,OR,97035,0512,,Palatine Hill Water District
154634,41,005,,CLACKAMAS,MOLALLA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 655,,MOLALLA,OR,97038,0655,http://WWW.MOLALLAFIRE.ORG,Molalla Rural Fire Protection District
191295,41,005,,CLACKAMAS,COUNTRY CLUB WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 168,,BRIGHTWOOD,OR,97011,0168,,Country Club Water District
202437,41,005,,CLACKAMAS,SOUTH CLACKAMAS TRANSPORTATION DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,PO BOX 517,,MOLALLA,OR,97038,0517,http://www.sctd.org,South Clackamas Transportation District
202438,41,005,,CLACKAMAS,LAKE GROVE PARK DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 70,,LAKE OSWEGO,OR,97034,0070,,Lake Grove Park District
205225,41,005,,CLACKAMAS,RIVERDALE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,10957 S COLLINA AVE.,,PORTLAND,OR,97219,7837,,Riverdale Rural Fire Protection District
207053,41,005,,CLACKAMAS,OAK LODGE WATER SERVICES DISTRICT,Special District,WATER SUPPLY UTILITY,,14496 SE RIVER RD,,MILWAUKIE,OR,97267,1199,http://www.oaklodgewaterservices.org,Oak Lodge Water Services District
207056,41,005,,CLACKAMAS,SANDY RURAL FIRE PROTECTION DISTRICT 72,Special District,LOCAL FIRE PROTECTION,,PO BOX 518,,SANDY,OR,97055,0518,http://www.sandyfire.org,Sandy Rural Fire Protection District 72
211829,41,005,,CLACKAMAS,CANBY RURAL FIRE PROTECTION DISTRICT 62,Special District,LOCAL FIRE PROTECTION,,221 S PINE ST,,CANBY,OR,97013,4525,,Canby Rural Fire Protection District 62
214764,41,005,,CLACKAMAS,GNR WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,12345 SE MARSH RD,,SANDY,OR,97055,8566,,Gnr Water District
214909,41,005,,CLACKAMAS,NORTH CLACKAMAS COUNTY WATER COMMISSION,Special District,WATER SUPPLY UTILITY,,14496 SE RIVER RD,,MILWAUKIE,OR,97267,1115,,North Clackamas County Water Commission
218181,41,005,,CLACKAMAS,SALMON RIVER PARK WATER IMPROVEMENT DISTRICT,Special District,OTHER NATURAL RESOURCES,,PO BOX 247,,BRIGHTWOOD,OR,97011,0247,,Salmon River Park Water Improvement District
218211,41,005,,CLACKAMAS,RIVERBEND RIVERBANK WATER IMPROVEMENT DISTRICT,Special District,OTHER NATURAL RESOURCES,,461 SW HEBB PARK RD,,WEST LINN,OR,97068,9423,http://www.rrwd.org,Riverbend Riverbank Water Improvement District
249966,41,005,,CLACKAMAS,MOLALLA AQUATIC DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 1308,,MOLALLA,OR,97038,,HTTPS://MOLALLAAQUATICCENTER.COM/,Molalla Aquatic District
249979,41,005,,CLACKAMAS,GOVERNMENT CAMP ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 22,,GOVERNMENT CAMP,OR,97028,,,Government Camp Road District
111641,41,007,,CLATSOP,KNAPPA SVENSEN RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,43114 HILLCREST LOOP,,ASTORIA,OR,97103,8446,,Knappa Svensen Rural Fire Protection District
111642,41,007,,CLATSOP,WILLOW DALE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,36766 CHRISTIANS LN,,ASTORIA,OR,97103,8116,,Willow Dale Water District
111644,41,007,,CLATSOP,FALCON COVE BEACH WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,79387 RAY BROWN ROAD,,ARCH CAPE,OR,97102,0151,,Falcon Cove Beach Water District
133258,41,007,,CLATSOP,YOUNGS RIVER LEWIS CLARK WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,34583 HWY 101 BUSINESS,,ASTORIA,OR,97103,3091,,Youngs River Lewis Clark Water District
133260,41,007,,CLATSOP,HAMLET RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 765,,SEASIDE,OR,97138,6359,,Hamlet Rural Fire Protection District
133261,41,007,,CLATSOP,GEARHART RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 2371,,GEARHART,OR,97138,2371,,Gearhart Rural Fire Protection District
139673,41,007,,CLATSOP,ARCH CAPE SANITARY DISTRICT,Special District,SEWERAGE,,32065 E SHINGLE MILL LN,,ARCH CAPE,OR,97102,0168,,Arch Cape Sanitary District
139674,41,007,,CLATSOP,JOHN DAY WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 1317,,ASTORIA,OR,97103,1317,,John Day Water District
154637,41,007,,CLATSOP,PORT OF ASTORIA,Special District,OTHER MULTI-FUNCTION DISTRICTS,,422 GATEWAY AVE,STE 100,ASTORIA,OR,97103,6035,portofastoria.com,Port Of Astoria
154638,41,007,,CLATSOP,SEASIDE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,150 S LINCOLN ST,,SEASIDE,OR,97138,7655,,Seaside Rural Fire Protection District
154639,41,007,,CLATSOP,WICKIUP WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,92648 SVENSEN MARKET RD,,ASTORIA,OR,97103,8221,,Wickiup Water District
154640,41,007,,CLATSOP,UNION HEALTH DISTRICT OF CLATSOP COUNTY,Special District,HOSPITALS,,610 18TH ST,,ASTORIA,OR,97103,3507,,Union Health District Of Clatsop County
154641,41,007,,CLATSOP,NORTHWEST OREGON HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,PO BOX 1149,,WARRENTON,OR,97146,1149,http://www.nwoha.org/,Northwest Oregon Housing Authority
154643,41,007,,CLATSOP,ELSIE VINEMAPLE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,42644 LOYD LN,,SEASIDE,OR,97138,6095,,Elsie Vinemaple Rural Fire Protection District
154644,41,007,,CLATSOP,WARRENTON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 1003,,WARRENTON,OR,97146,1003,,Warrenton Rural Fire Protection District
154646,41,007,,CLATSOP,WESTPORT WAUNA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,91177 WESTPORT FERRY RD,,WESTPORT,OR,97016,,,Westport Wauna Rural Fire Protection District
154647,41,007,,CLATSOP,WAUNA WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,49206 HIGHWAY 30,,WESTPORT,OR,97016,8281,,Wauna Water District
154648,41,007,,CLATSOP,SUNSET EMPIRE PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,1140 BROADWAY STREET,,SEASIDE,OR,97138,0514,,Sunset Empire Parks And Recreation District
187150,41,007,,CLATSOP,SUNSET EMPIRE TRANSPORTATION DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,900 MARINE DR,,ASTORIA,OR,97103,4218,http://www.ridethebus.org,Sunset Empire Transportation District
191297,41,007,,CLATSOP,JOHN DAY FERNHILL RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,43114 HILLCREST LOOP,,ASTORIA,OR,97103,8446,,John Day Fernhill Rural Fire Protection District
192860,41,007,,CLATSOP,CLATSOP COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,750 COMMERCIAL ST,STE 207,ASTORIA,OR,97103,4546,http://www.clatsopswcd.org,Clatsop County Soil And Water Conservation District
198519,41,007,,CLATSOP,SHORELINE SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 732,,WARRENTON,OR,97146,0732,,Shoreline Sanitary District
205226,41,007,,CLATSOP,LEWIS AND CLARK RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,34571 HIGHWAY 101 BUSINESS,,ASTORIA,OR,97103,,,Lewis And Clark Rural Fire Protection District
207057,41,007,,CLATSOP,CANNON BEACH RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 24,,CANNON BEACH,OR,97110,0024,,Cannon Beach Rural Fire Protection District
207058,41,007,,CLATSOP,CLATSOP COUNTY CARE CENTER HEALTH DISTRICT,Special District,PUBLIC WELFARE INSTITUTIONS,,646 16TH ST,,ASTORIA,OR,97103,3709,http://WWW.CLATSOPCARE.ORG,Clatsop County Care Center Health District
214725,41,007,,CLATSOP,OLNEY WALLUSKI FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,36115 RIVER POINT DR,,ASTORIA,OR,97103,8540,,Olney Walluski Fire And Rescue District
214752,41,007,,CLATSOP,MILES CROSSING SANITARY SEWER DISTRICT,Special District,SEWERAGE,,34583 HWY 101 BUSINESS,,ASTORIA,OR,97103,6662,,Miles Crossing Sanitary Sewer District
214912,41,007,,CLATSOP,WESTERN GENERATION AGENCY,Special District,ELECTRIC POWER UTILITY,,PO BOX 216,,CLATSKANIE,OR,97016,0216,,Western Generation Agency
218170,41,007,,CLATSOP,ARCH CAPE DOMESTIC WATER SUPPLY DISTRICT,Special District,WATER SUPPLY UTILITY,,32065 E SHINGLE MILL LN,,ARCH CAPE,OR,97102,0168,,Arch Cape Domestic Water Supply District
239794,41,007,,CLATSOP,SUNDOWN SANITATION DISTRICT,Special District,SEWERAGE,,PO BOX 97,,WARRENTON,OR,97146,0097,,Sundown Sanitation District
251559,41,007,,CLATSOP,GEARHART ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 2510,,GEARHART,OR,97138,,,Gearhart Road District
111648,41,009,,COLUMBIA,GREATER SAINT HELENS AQUATIC DISTRICT,Special District,PARKS AND RECREATION,,1070 EISENSCHMIDT LN,,SAINT HELENS,OR,97051,3212,http://www.sthelenspool.com,Greater Saint Helens Aquatic District
133264,41,009,,COLUMBIA,RAINIER CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 307,,CLATSKANIE,OR,97016,0307,http://www.rainiercemeterydistrict.com,Rainier Cemetery District
133265,41,009,,COLUMBIA,WOODSON DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 629,,CLATSKANIE,OR,97016,1016,,Woodson Drainage District
154650,41,009,,COLUMBIA,JOHN DRAINAGE DISTRICT,Special District,DRAINAGE,,20787 JOHN DISTRICT RD,,CLATSKANIE,OR,97016,2225,,John Drainage District
154652,41,009,,COLUMBIA,PORT OF COLUMBIA COUNTY,Special District,INDUSTRIAL DEVELOPMENT,,PO BOX 190,,COLUMBIA CITY,OR,97018,0190,https://www.portofcolumbiacounty.org,Port Of Columbia County
154654,41,009,,COLUMBIA,COLUMBIA COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,35285 MILLARD RD,,SAINT HELENS,OR,97051,3224,http://www.columbiaswcd.com,Columbia County Soil And Water Conservation District
154655,41,009,,COLUMBIA,VERNONIA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,555 BRIDGE ST E,,VERNONIA,OR,97064,1406,http://www.vernoniafire.com,Vernonia Rural Fire Protection District
154656,41,009,,COLUMBIA,CLATSKANIE LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 577,,CLATSKANIE,OR,97016,0577,,Clatskanie Library District
154657,41,009,,COLUMBIA,SCAPPOOSE PUBLIC LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 400,,SCAPPOOSE,OR,97056,0400,,Scappoose Public Library District
154658,41,009,,COLUMBIA,COLUMBIA 9-1-1 COMMUNICATIONS DISTRICT,Special District,OTHER SINGLE FUNCTION DISTRICTS,,PO BOX 998,,SAINT HELENS,OR,97051,0998,http://WWW.COLUMBIA911.COM,Columbia 9-1-1 Communications District
154661,41,009,,COLUMBIA,MIST BIRKENFELD RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,12525 HIGHWAY 202,,CLATSKANIE,OR,97016,7219,http://www.mbrfpd.org,Mist Birkenfeld Rural Fire Protection District
154662,41,009,,COLUMBIA,CLATSKANIE PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 737,,CLATSKANIE,OR,97016,0737,,Clatskanie Parks And Recreation District
154663,41,009,,COLUMBIA,CLATSKANIE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 807,,CLATSKANIE,OR,97016,0807,http://www.clatskaniefire.org,Clatskanie Rural Fire Protection District
191298,41,009,,COLUMBIA,COLUMBIA RIVER PEOPLES UTILITY DISTRICT,Special District,ELECTRIC POWER UTILITY,,PO BOX 1193,,SAINT HELENS,OR,97051,8193,http://www.crpud.net/,Columbia River Peoples Utility District
205228,41,009,,COLUMBIA,SCAPPOOSE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 625,,SCAPPOOSE,OR,97056,0625,http://www.srfd.us,Scappoose Rural Fire Protection District
207060,41,009,,COLUMBIA,CLATSKANIE PEOPLES UTILITY DISTRICT,Special District,ELECTRIC POWER UTILITY,,PO BOX 216,,CLATSKANIE,OR,97016,0216,http://WWW.CLATSKANIEPUD.COM,Clatskanie Peoples Utility District
207061,41,009,,COLUMBIA,COLUMBIA RIVER FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,270 COLUMBIA BLVD,,SAINT HELENS,OR,97051,2022,http://www.crfr.com/,Columbia River Fire And Rescue District
214797,41,009,,COLUMBIA,COLUMBIA DRAINAGE DISTRICT 1,Special District,DRAINAGE,,18330 NW SAUVIE ISLAND RD,,PORTLAND,OR,97231,1312,,Columbia Drainage District 1
218201,41,009,,COLUMBIA,MCNULTY WATER PUBLIC UTILITY DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 260,,SAINT HELENS,OR,97051,0260,,Mcnulty Water Public Utility District
218208,41,009,,COLUMBIA,BERNDT SUBDIVISION WATER IMPROVEMENT DISTRICT,Special District,WATER SUPPLY UTILITY,,15278 CREEK VIEW LN,,VERNONIA,OR,97064,9417,,Berndt Subdivision Water Improvement District
111649,41,011,,COOS,FAT ELK DRAINAGE DISTRICT,Special District,DRAINAGE,,56328 FAT ELK RD,,COQUILLE,OR,97423,9611,,Fat Elk Drainage District
